frame_idx,true,A3_smooth,A5_sustained
123,0.0,0.5555555555555556,0.5555555555555556
124,0.0,0.5555555555555556,0.5555555555555556
125,0.0,0.5555555555555556,0.5555555555555556
126,0.0,0.5555555555555556,0.5555555555555556
127,0.0,0.5555555555555556,0.5555555555555556
128,0.0,0.5555555555555556,0.5555555555555556
129,0.0,0.5555555555555556,0.5555555555555556
130,0.0,0.5555555555555556,0.5555555555555556
131,0.0,0.5555555555555556,0.5555555555555556
132,0.0,0.5555555555555556,0.5555555555555556
133,0.0,0.5555555555555556,0.5555555555555556
134,0.0,0.5555555555555556,0.5555555555555556
135,0.0,0.5555555555555556,0.5555555555555556
136,0.0,0.5555555555555556,0.5555555555555556
137,0.0,0.5555555555555556,0.5555555555555556
138,0.0,0.5555555555555556,0.5555555555555556
139,0.0,0.5555555555555556,0.5555555555555556
140,0.0,0.5555555555555556,0.5555555555555556
141,0.0,0.5555555555555556,0.5555555555555556
142,0.0,0.5555555555555556,0.5555555555555556
143,0.0,0.5555555555555556,0.5555555555555556
144,0.0,0.5555555555555556,0.5555555555555556
145,0.0,0.5555555555555556,0.5555555555555556
146,0.0,0.5555555555555556,0.5555555555555556
147,0.0,0.5555555555555556,0.5555555555555556
148,0.0,0.5555555555555556,0.5555555555555556
149,0.0,0.5555555555555556,0.5555555555555556
150,0.0,0.5555555555555556,0.5555555555555556
151,0.0,0.5555555555555556,0.5555555555555556
152,0.0,0.5555555555555556,0.5555555555555556
153,0.0,0.5555555555555556,0.5555555555555556
154,0.0,0.5555555555555556,0.5555555555555556
155,0.0,0.5555555555555556,0.5555555555555556
156,0.0,0.5555555555555556,0.5555555555555556
157,0.0,0.5555555555555556,0.5555555555555556
158,0.0,0.5555555555555556,0.5555555555555556
159,0.0,0.5555555555555556,0.5555555555555556
160,0.0,0.5555555555555556,0.5555555555555556
161,0.0,0.5555555555555556,0.5555555555555556
162,0.0,0.5555555555555556,0.5555555555555556
163,0.0,0.5555555555555556,0.5555555555555556
164,0.0,0.5555555555555556,0.5555555555555556
165,0.0,0.5555555555555556,0.5555555555555556
166,0.0,0.5555555555555556,0.5555555555555556
167,0.0,0.5555555555555556,0.5555555555555556
168,0.0,0.5555555555555556,0.5555555555555556
169,0.0,0.5555555555555556,0.5555555555555556
170,0.0,0.5555555555555556,0.5555555555555556
171,0.0,0.5555555555555556,0.5555555555555556
172,0.0,0.5555555555555556,0.5555555555555556
173,0.0,0.5555555555555556,0.5555555555555556
174,0.0,0.5555555555555556,0.5555555555555556
175,0.0,0.5555555555555556,0.5555555555555556
176,0.0,0.5555555555555556,0.5555555555555556
177,0.0,0.5555555555555556,0.5555555555555556
178,0.0,0.5555555555555556,0.5555555555555556
179,0.0,0.5555555555555556,0.5555555555555556
180,0.0,0.5555555555555556,0.5555555555555556
181,0.0,0.5555555555555556,0.5555555555555556
182,0.0,0.5555555555555556,0.5555555555555556
183,0.0,0.5555555555555556,0.5555555555555556
184,0.0,0.5555555555555556,0.5555555555555556
185,0.0,0.5555555555555556,0.5555555555555556
186,0.0,0.5555555555555556,0.5555555555555556
187,0.0,0.5555555555555556,0.5555555555555556
188,0.0,0.5555555555555556,0.5555555555555556
189,0.0,0.5555555555555556,0.5555555555555556
190,0.0,0.5555555555555556,0.5555555555555556
191,0.0,0.5555555555555556,0.5555555555555556
192,0.0,0.5555555555555556,0.5555555555555556
193,0.0,0.4444444444444444,0.5555555555555556
194,0.0,0.4444444444444444,0.5555555555555556
195,0.0,0.4444444444444444,0.5555555555555556
196,0.0,0.3333333333333333,0.5555555555555556
197,0.0,0.3333333333333333,0.5555555555555556
198,0.0,0.3333333333333333,0.5555555555555556
199,0.0,0.3333333333333333,0.5555555555555556
200,0.0,0.3333333333333333,0.5555555555555556
201,0.0,0.3333333333333333,0.5555555555555556
202,0.0,0.3333333333333333,0.5555555555555556
203,0.0,0.3333333333333333,0.5555555555555556
204,0.0,0.3333333333333333,0.5555555555555556
205,0.0,0.3333333333333333,0.5555555555555556
206,0.0,0.3333333333333333,0.5555555555555556
207,0.0,0.3333333333333333,0.5555555555555556
208,0.0,0.3333333333333333,0.5555555555555556
209,0.0,0.3333333333333333,0.5555555555555556
210,0.0,0.2222222222222222,0.5555555555555556
211,0.0,0.2222222222222222,0.5555555555555556
212,0.0,0.2222222222222222,0.5555555555555556
213,0.0,0.2222222222222222,0.5555555555555556
214,0.0,0.2222222222222222,0.5555555555555556
215,0.0,0.2222222222222222,0.5555555555555556
216,0.0,0.2222222222222222,0.5555555555555556
217,0.0,0.2222222222222222,0.5555555555555556
218,0.0,0.2222222222222222,0.5555555555555556
219,0.0,0.2222222222222222,0.5555555555555556
220,0.0,0.2222222222222222,0.5555555555555556
221,0.0,0.2222222222222222,0.5555555555555556
222,0.0,0.2222222222222222,0.5555555555555556
223,0.0,0.2222222222222222,0.5555555555555556
224,0.0,0.2222222222222222,0.5555555555555556
225,0.0,0.3333333333333333,0.5555555555555556
226,0.0,0.3333333333333333,0.5555555555555556
227,0.0,0.4444444444444444,0.5555555555555556
228,0.0,0.4444444444444444,0.5555555555555556
229,0.0,0.4444444444444444,0.5555555555555556
230,0.0,0.4444444444444444,0.5555555555555556
231,0.0,0.4444444444444444,0.5555555555555556
232,0.0,0.4444444444444444,0.5555555555555556
233,0.0,0.4444444444444444,0.5555555555555556
234,0.0,0.4444444444444444,0.5555555555555556
235,0.0,0.4444444444444444,0.5555555555555556
236,0.0,0.6666666666666666,0.5555555555555556
237,0.0,0.7777777777777778,0.5555555555555556
238,0.0,0.7777777777777778,0.5555555555555556
239,0.0,0.7777777777777778,0.5555555555555556
240,0.0,0.7777777777777778,0.5555555555555556
241,0.0,0.7777777777777778,0.5555555555555556
242,0.0,0.7777777777777778,0.5555555555555556
243,0.0,0.7777777777777778,0.5555555555555556
244,0.0,0.7777777777777778,0.5555555555555556
245,0.0,0.7777777777777778,0.5555555555555556
246,0.0,0.7777777777777778,0.5555555555555556
247,0.2222222222222222,0.7777777777777778,0.5555555555555556
248,0.2222222222222222,0.7777777777777778,0.5555555555555556
249,0.2222222222222222,0.7777777777777778,0.5555555555555556
250,0.2222222222222222,0.7777777777777778,0.7777777777777778
251,0.2222222222222222,0.5555555555555556,0.7777777777777778
252,0.2222222222222222,0.5555555555555556,0.7777777777777778
253,0.2222222222222222,0.5555555555555556,0.7777777777777778
254,0.2222222222222222,0.5555555555555556,0.7777777777777778
255,0.2222222222222222,0.5555555555555556,0.7777777777777778
256,0.2222222222222222,0.5555555555555556,0.7777777777777778
257,0.2222222222222222,0.5555555555555556,0.7777777777777778
258,0.2222222222222222,0.5555555555555556,0.7777777777777778
259,0.2222222222222222,0.5555555555555556,0.7777777777777778
260,0.2222222222222222,0.5555555555555556,0.7777777777777778
261,0.2222222222222222,0.5555555555555556,0.7777777777777778
262,0.2222222222222222,0.5555555555555556,0.7777777777777778
263,0.2222222222222222,0.5555555555555556,0.7777777777777778
264,0.2222222222222222,0.5555555555555556,0.7777777777777778
265,0.2222222222222222,0.5555555555555556,0.7777777777777778
266,0.2222222222222222,0.5555555555555556,0.7777777777777778
267,0.2222222222222222,0.5555555555555556,0.7777777777777778
268,0.2222222222222222,0.5555555555555556,0.7777777777777778
269,0.2222222222222222,0.5555555555555556,0.7777777777777778
270,0.2222222222222222,0.5555555555555556,0.7777777777777778
271,0.2222222222222222,0.5555555555555556,0.7777777777777778
272,0.2222222222222222,0.5555555555555556,0.7777777777777778
273,0.2222222222222222,0.5555555555555556,0.7777777777777778
274,0.2222222222222222,0.5555555555555556,0.7777777777777778
275,0.2222222222222222,0.5555555555555556,0.7777777777777778
276,0.2222222222222222,0.5555555555555556,0.7777777777777778
277,0.2222222222222222,0.5555555555555556,0.7777777777777778
278,0.2222222222222222,0.5555555555555556,0.7777777777777778
279,0.2222222222222222,0.5555555555555556,0.7777777777777778
280,0.2222222222222222,0.5555555555555556,0.7777777777777778
281,0.2222222222222222,0.5555555555555556,0.7777777777777778
282,0.2222222222222222,0.5555555555555556,0.7777777777777778
283,0.2222222222222222,0.5555555555555556,0.7777777777777778
284,0.2222222222222222,0.4444444444444444,0.7777777777777778
285,0.2222222222222222,0.4444444444444444,0.7777777777777778
286,0.2222222222222222,0.3333333333333333,0.7777777777777778
287,0.2222222222222222,0.3333333333333333,0.7777777777777778
288,0.2222222222222222,0.2222222222222222,0.7777777777777778
289,0.2222222222222222,0.2222222222222222,0.7777777777777778
290,0.2222222222222222,0.3333333333333333,0.7777777777777778
291,0.2222222222222222,0.3333333333333333,0.7777777777777778
292,0.2222222222222222,0.4444444444444444,0.7777777777777778
293,0.2222222222222222,0.4444444444444444,0.7777777777777778
294,0.2222222222222222,0.4444444444444444,0.7777777777777778
295,0.2222222222222222,0.4444444444444444,0.7777777777777778
296,0.2222222222222222,0.5555555555555556,0.7777777777777778
297,0.2222222222222222,0.5555555555555556,0.7777777777777778
298,0.2222222222222222,0.5555555555555556,0.7777777777777778
299,0.2222222222222222,0.5555555555555556,0.7777777777777778
300,0.2222222222222222,0.5555555555555556,0.7777777777777778
301,0.2222222222222222,0.5555555555555556,0.7777777777777778
302,0.2222222222222222,0.5555555555555556,0.7777777777777778
303,0.2222222222222222,0.5555555555555556,0.7777777777777778
304,0.2222222222222222,0.5555555555555556,0.7777777777777778
305,0.2222222222222222,0.5555555555555556,0.7777777777777778
306,0.2222222222222222,0.5555555555555556,0.7777777777777778
307,0.2222222222222222,0.5555555555555556,0.7777777777777778
308,0.2222222222222222,0.5555555555555556,0.7777777777777778
309,0.2222222222222222,0.5555555555555556,0.7777777777777778
310,0.2222222222222222,0.5555555555555556,0.7777777777777778
311,0.2222222222222222,0.5555555555555556,0.7777777777777778
312,0.2222222222222222,0.5555555555555556,0.7777777777777778
313,0.2222222222222222,0.5555555555555556,0.7777777777777778
314,0.2222222222222222,0.5555555555555556,0.7777777777777778
315,0.2222222222222222,0.5555555555555556,0.7777777777777778
316,0.2222222222222222,0.5555555555555556,0.7777777777777778
317,0.2222222222222222,0.4444444444444444,0.7777777777777778
318,0.2222222222222222,0.3333333333333333,0.7777777777777778
319,0.2222222222222222,0.2222222222222222,0.7777777777777778
320,0.2222222222222222,0.2222222222222222,0.7777777777777778
321,0.2222222222222222,0.2222222222222222,0.7777777777777778
322,0.2222222222222222,0.2222222222222222,0.7777777777777778
323,0.2222222222222222,0.2222222222222222,0.7777777777777778
324,0.2222222222222222,0.2222222222222222,0.7777777777777778
325,0.2222222222222222,0.2222222222222222,0.7777777777777778
326,0.2222222222222222,0.3333333333333333,0.7777777777777778
327,0.2222222222222222,0.4444444444444444,0.7777777777777778
328,0.2222222222222222,0.4444444444444444,0.7777777777777778
329,0.2222222222222222,0.5555555555555556,0.7777777777777778
330,0.2222222222222222,0.5555555555555556,0.7777777777777778
331,0.2222222222222222,0.5555555555555556,0.7777777777777778
332,0.2222222222222222,0.5555555555555556,0.7777777777777778
333,0.2222222222222222,0.5555555555555556,0.7777777777777778
334,0.2222222222222222,0.5555555555555556,0.7777777777777778
335,0.2222222222222222,0.5555555555555556,0.7777777777777778
336,0.2222222222222222,0.5555555555555556,0.7777777777777778
337,0.2222222222222222,0.5555555555555556,0.7777777777777778
338,0.2222222222222222,0.5555555555555556,0.7777777777777778
339,0.2222222222222222,0.5555555555555556,0.7777777777777778
340,0.2222222222222222,0.5555555555555556,0.7777777777777778
341,0.2222222222222222,0.5555555555555556,0.7777777777777778
342,0.2222222222222222,0.5555555555555556,0.7777777777777778
343,0.2222222222222222,0.5555555555555556,0.7777777777777778
344,0.2222222222222222,0.5555555555555556,0.7777777777777778
345,0.2222222222222222,0.5555555555555556,0.7777777777777778
346,0.2222222222222222,0.5555555555555556,0.7777777777777778
347,0.2222222222222222,0.5555555555555556,0.7777777777777778
348,0.2222222222222222,0.5555555555555556,0.7777777777777778
349,0.2222222222222222,0.5555555555555556,0.7777777777777778
350,0.2222222222222222,0.5555555555555556,0.7777777777777778
351,0.2222222222222222,0.5555555555555556,0.7777777777777778
352,0.2222222222222222,0.5555555555555556,0.7777777777777778
353,0.2222222222222222,0.5555555555555556,0.7777777777777778
354,0.2222222222222222,0.5555555555555556,0.7777777777777778
355,0.2222222222222222,0.5555555555555556,0.7777777777777778
356,0.2222222222222222,0.5555555555555556,0.7777777777777778
357,0.2222222222222222,0.5555555555555556,0.7777777777777778
358,0.2222222222222222,0.5555555555555556,0.7777777777777778
359,0.2222222222222222,0.5555555555555556,0.7777777777777778
360,0.2222222222222222,0.5555555555555556,0.7777777777777778
361,0.2222222222222222,0.5555555555555556,0.7777777777777778
362,0.2222222222222222,0.5555555555555556,0.7777777777777778
363,0.2222222222222222,0.5555555555555556,0.7777777777777778
364,0.2222222222222222,0.5555555555555556,0.7777777777777778
365,0.2222222222222222,0.5555555555555556,0.7777777777777778
366,0.2222222222222222,0.5555555555555556,0.7777777777777778
367,0.2222222222222222,0.5555555555555556,0.7777777777777778
368,0.2222222222222222,0.5555555555555556,0.7777777777777778
369,0.2222222222222222,0.5555555555555556,0.7777777777777778
370,0.2222222222222222,0.5555555555555556,0.7777777777777778
371,0.2222222222222222,0.5555555555555556,0.7777777777777778
372,0.2222222222222222,0.5555555555555556,0.7777777777777778
373,0.2222222222222222,0.5555555555555556,0.7777777777777778
374,0.2222222222222222,0.5555555555555556,0.7777777777777778
375,0.2222222222222222,0.5555555555555556,0.7777777777777778
376,0.2222222222222222,0.5555555555555556,0.7777777777777778
377,0.2222222222222222,0.5555555555555556,0.7777777777777778
378,0.2222222222222222,0.5555555555555556,0.7777777777777778
379,0.2222222222222222,0.5555555555555556,0.7777777777777778
380,0.2222222222222222,0.5555555555555556,0.7777777777777778
381,0.2222222222222222,0.5555555555555556,0.7777777777777778
382,0.2222222222222222,0.5555555555555556,0.7777777777777778
383,0.2222222222222222,0.5555555555555556,0.7777777777777778
384,0.2222222222222222,0.5555555555555556,0.7777777777777778
385,0.2222222222222222,0.5555555555555556,0.7777777777777778
386,0.2222222222222222,0.5555555555555556,0.7777777777777778
387,0.2222222222222222,0.5555555555555556,0.7777777777777778
388,0.2222222222222222,0.5555555555555556,0.7777777777777778
389,0.2222222222222222,0.5555555555555556,0.7777777777777778
390,0.2222222222222222,0.5555555555555556,0.7777777777777778
391,0.2222222222222222,0.5555555555555556,0.7777777777777778
392,0.2222222222222222,0.5555555555555556,0.7777777777777778
393,0.2222222222222222,0.5555555555555556,0.7777777777777778
394,0.2222222222222222,0.5555555555555556,0.7777777777777778
395,0.2222222222222222,0.5555555555555556,0.7777777777777778
396,0.2222222222222222,0.5555555555555556,0.7777777777777778
397,0.2222222222222222,0.5555555555555556,0.7777777777777778
398,0.2222222222222222,0.5555555555555556,0.7777777777777778
399,0.2222222222222222,0.5555555555555556,0.7777777777777778
400,0.2222222222222222,0.5555555555555556,0.7777777777777778
401,0.2222222222222222,0.5555555555555556,0.7777777777777778
402,0.2222222222222222,0.5555555555555556,0.7777777777777778
403,0.2222222222222222,0.5555555555555556,0.7777777777777778
404,0.2222222222222222,0.5555555555555556,0.7777777777777778
405,0.2222222222222222,0.5555555555555556,0.7777777777777778
406,0.2222222222222222,0.5555555555555556,0.7777777777777778
407,0.2222222222222222,0.5555555555555556,0.7777777777777778
408,0.2222222222222222,0.5555555555555556,0.7777777777777778
409,0.2222222222222222,0.5555555555555556,0.7777777777777778
410,0.2222222222222222,0.5555555555555556,0.7777777777777778
411,0.2222222222222222,0.5555555555555556,0.7777777777777778
412,0.2222222222222222,0.5555555555555556,0.7777777777777778
413,0.2222222222222222,0.5555555555555556,0.7777777777777778
414,0.2222222222222222,0.5555555555555556,0.7777777777777778
415,0.2222222222222222,0.5555555555555556,0.7777777777777778
416,0.2222222222222222,0.5555555555555556,0.7777777777777778
417,0.2222222222222222,0.5555555555555556,0.7777777777777778
418,0.2222222222222222,0.5555555555555556,0.7777777777777778
419,0.2222222222222222,0.5555555555555556,0.7777777777777778
420,0.2222222222222222,0.5555555555555556,0.7777777777777778
421,0.2222222222222222,0.5555555555555556,0.7777777777777778
422,0.2222222222222222,0.5555555555555556,0.7777777777777778
423,0.2222222222222222,0.5555555555555556,0.7777777777777778
424,0.2222222222222222,0.5555555555555556,0.7777777777777778
425,0.2222222222222222,0.5555555555555556,0.7777777777777778
426,0.2222222222222222,0.5555555555555556,0.7777777777777778
427,0.2222222222222222,0.4444444444444444,0.7777777777777778
428,0.2222222222222222,0.3333333333333333,0.7777777777777778
429,0.2222222222222222,0.3333333333333333,0.7777777777777778
430,0.2222222222222222,0.4444444444444444,0.7777777777777778
431,0.2222222222222222,0.4444444444444444,0.7777777777777778
432,0.2222222222222222,0.5555555555555556,0.7777777777777778
433,0.2222222222222222,0.5555555555555556,0.7777777777777778
434,0.2222222222222222,0.5555555555555556,0.7777777777777778
435,0.2222222222222222,0.5555555555555556,0.7777777777777778
436,0.2222222222222222,0.5555555555555556,0.7777777777777778
437,0.2222222222222222,0.5555555555555556,0.7777777777777778
438,0.2222222222222222,0.5555555555555556,0.7777777777777778
439,0.2222222222222222,0.5555555555555556,0.7777777777777778
440,0.2222222222222222,0.5555555555555556,0.7777777777777778
441,0.2222222222222222,0.5555555555555556,0.7777777777777778
442,0.2222222222222222,0.5555555555555556,0.7777777777777778
443,0.2222222222222222,0.5555555555555556,0.7777777777777778
444,0.2222222222222222,0.5555555555555556,0.7777777777777778
445,0.2222222222222222,0.5555555555555556,0.7777777777777778
446,0.2222222222222222,0.5555555555555556,0.7777777777777778
447,0.2222222222222222,0.5555555555555556,0.7777777777777778
448,0.2222222222222222,0.5555555555555556,0.7777777777777778
449,0.2222222222222222,0.5555555555555556,0.7777777777777778
450,0.2222222222222222,0.5555555555555556,0.7777777777777778
451,0.2222222222222222,0.5555555555555556,0.7777777777777778
452,0.2222222222222222,0.5555555555555556,0.7777777777777778
453,0.2222222222222222,0.5555555555555556,0.7777777777777778
454,0.2222222222222222,0.5555555555555556,0.7777777777777778
455,0.2222222222222222,0.5555555555555556,0.7777777777777778
456,0.2222222222222222,0.5555555555555556,0.7777777777777778
457,0.2222222222222222,0.5555555555555556,0.7777777777777778
458,0.2222222222222222,0.5555555555555556,0.7777777777777778
459,0.2222222222222222,0.5555555555555556,0.7777777777777778
460,0.2222222222222222,0.5555555555555556,0.7777777777777778
461,0.2222222222222222,0.5555555555555556,0.7777777777777778
462,0.2222222222222222,0.5555555555555556,0.7777777777777778
463,0.2222222222222222,0.5555555555555556,0.7777777777777778
464,0.2222222222222222,0.5555555555555556,0.7777777777777778
465,0.2222222222222222,0.7777777777777778,0.7777777777777778
466,0.2222222222222222,0.7777777777777778,0.7777777777777778
467,0.2222222222222222,0.7777777777777778,0.7777777777777778
468,0.2222222222222222,0.5555555555555556,0.7777777777777778
469,0.2222222222222222,0.5555555555555556,0.7777777777777778
470,0.2222222222222222,0.5555555555555556,0.7777777777777778
471,0.2222222222222222,0.5555555555555556,0.7777777777777778
472,0.2222222222222222,0.5555555555555556,0.7777777777777778
473,0.2222222222222222,0.5555555555555556,0.7777777777777778
474,0.2222222222222222,0.5555555555555556,0.7777777777777778
475,0.2222222222222222,0.5555555555555556,0.7777777777777778
476,0.2222222222222222,0.5555555555555556,0.7777777777777778
477,0.2222222222222222,0.5555555555555556,0.7777777777777778
478,0.2222222222222222,0.5555555555555556,0.7777777777777778
479,0.2222222222222222,0.5555555555555556,0.7777777777777778
480,0.2222222222222222,0.5555555555555556,0.7777777777777778
481,0.2222222222222222,0.5555555555555556,0.7777777777777778
482,0.2222222222222222,0.5555555555555556,0.7777777777777778
483,0.2222222222222222,0.7777777777777778,0.7777777777777778
484,0.2222222222222222,0.7777777777777778,0.7777777777777778
485,0.2222222222222222,0.7777777777777778,0.7777777777777778
486,0.2222222222222222,0.7777777777777778,0.7777777777777778
487,0.2222222222222222,0.7777777777777778,0.7777777777777778
488,0.2222222222222222,0.7777777777777778,0.7777777777777778
489,0.2222222222222222,0.7777777777777778,0.7777777777777778
490,0.2222222222222222,0.7777777777777778,0.7777777777777778
491,0.2222222222222222,0.7777777777777778,0.7777777777777778
492,0.2222222222222222,0.7777777777777778,0.7777777777777778
493,0.2222222222222222,0.7777777777777778,0.7777777777777778
494,0.2222222222222222,0.7777777777777778,0.7777777777777778
495,0.2222222222222222,0.7777777777777778,0.7777777777777778
496,0.2222222222222222,0.5555555555555556,0.7777777777777778
497,0.2222222222222222,0.5555555555555556,0.7777777777777778
498,0.2222222222222222,0.5555555555555556,0.7777777777777778
499,0.2222222222222222,0.5555555555555556,0.7777777777777778
500,0.2222222222222222,0.5555555555555556,0.7777777777777778
501,0.2222222222222222,0.5555555555555556,0.7777777777777778
502,0.2222222222222222,0.5555555555555556,0.7777777777777778
503,0.2222222222222222,0.5555555555555556,0.7777777777777778
504,0.2222222222222222,0.5555555555555556,0.7777777777777778
505,0.2222222222222222,0.5555555555555556,0.7777777777777778
506,0.2222222222222222,0.5555555555555556,0.7777777777777778
507,0.2222222222222222,0.5555555555555556,0.7777777777777778
508,0.2222222222222222,0.7777777777777778,0.7777777777777778
509,0.2222222222222222,0.7777777777777778,0.7777777777777778
510,0.2222222222222222,0.7777777777777778,0.7777777777777778
511,0.2222222222222222,0.7777777777777778,0.7777777777777778
512,0.2222222222222222,0.7777777777777778,0.7777777777777778
513,0.2222222222222222,0.7777777777777778,0.7777777777777778
514,0.2222222222222222,0.7777777777777778,0.7777777777777778
515,0.2222222222222222,0.7777777777777778,0.7777777777777778
516,0.2222222222222222,0.7777777777777778,0.7777777777777778
517,0.2222222222222222,0.7777777777777778,0.7777777777777778
518,0.2222222222222222,0.7777777777777778,0.7777777777777778
519,0.2222222222222222,0.7777777777777778,0.7777777777777778
520,0.2222222222222222,0.7777777777777778,0.7777777777777778
521,0.2222222222222222,0.7777777777777778,0.7777777777777778
522,0.2222222222222222,0.7777777777777778,0.7777777777777778
523,0.2222222222222222,0.7777777777777778,0.7777777777777778
524,0.2222222222222222,0.7777777777777778,0.7777777777777778
525,0.2222222222222222,0.7777777777777778,0.7777777777777778
