frame_idx,true,mlp_raw,mlp_smooth,mlp_k3
122,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
123,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
124,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
125,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
126,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
127,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
128,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
129,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
130,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
131,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556
132,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
133,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
134,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
135,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
136,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
137,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
138,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
139,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
140,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
141,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
142,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
143,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
144,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
145,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.5555555555555556
146,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
147,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
148,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.5555555555555556
149,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
150,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
151,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
152,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
153,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
154,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
155,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
156,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
157,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
158,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
159,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
160,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
161,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
162,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
163,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
164,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
165,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
166,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
167,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
168,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
169,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
170,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
171,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
172,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
173,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
174,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
175,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
176,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
177,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
178,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
179,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
180,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
181,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
182,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
183,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
184,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
185,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
186,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
187,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
188,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
189,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
190,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
191,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
192,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
193,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
194,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
195,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
196,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
197,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
198,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
199,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
200,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
201,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
202,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
203,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
204,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
205,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556
206,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.5555555555555556
207,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.5555555555555556
208,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.5555555555555556
209,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556
210,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.5555555555555556
211,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.5555555555555556
212,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556
213,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.5555555555555556
214,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556
215,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.5555555555555556
216,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556
217,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556
218,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556
219,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556
220,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556
221,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556
222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
223,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
224,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
225,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
226,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
227,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
228,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
229,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
230,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
231,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
232,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
233,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
234,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
235,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
236,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
237,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
238,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
239,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
240,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
241,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
242,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
243,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
244,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
245,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
246,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
247,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
248,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
249,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
250,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
251,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
252,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
253,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
254,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
255,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
256,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
257,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
258,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
259,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
260,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
261,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
262,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
263,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
264,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
265,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
266,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
267,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
268,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
269,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
270,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
271,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
272,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
273,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
274,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
275,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
276,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
277,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
278,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
279,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
280,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
281,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
282,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
283,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
284,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
285,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
286,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
287,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556
288,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556
289,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556
290,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556
291,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556
292,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556
293,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
294,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
295,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
296,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
297,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
298,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
299,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
300,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
301,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
302,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
303,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
304,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
305,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
306,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
307,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
308,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
309,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
310,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
311,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
312,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
313,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
314,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
315,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
316,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
317,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
318,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
319,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
320,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
321,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
322,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
323,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
324,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
325,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556
326,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.5555555555555556
327,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.5555555555555556
328,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.5555555555555556
329,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.5555555555555556
330,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.5555555555555556
331,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.5555555555555556
332,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.5555555555555556
333,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.5555555555555556
334,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
335,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
336,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
337,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
338,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556
339,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
340,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556
341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556
342,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666
343,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666
344,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666
345,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
346,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
347,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
348,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
349,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
350,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
351,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
352,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
353,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
354,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666
355,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
356,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
357,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
358,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
359,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
360,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
361,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
362,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
363,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
365,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
366,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
367,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
368,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
369,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
370,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
371,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
372,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
373,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
